-0.6334,0.6273,-1.2292,0.0122,-0.6198,0.3432,-0.2694,-0.5210,-0.6939,0.1824,-0.1978,-1.5174,0.0730,-0.3503,-0.1575,-0.0273,1.7538,1.4547,-1.7487,1.5295
0.8067,0.1884,-0.1907,0.7612,-0.5170,-2.3652,-0.6052,0.2392,-1.6164,0.5294,-0.5136,0.8121,1.3894,0.0574,-0.3995,0.4213,0.4641,1.8202,0.5050,1.0734
-1.4680,0.2905,-1.6471,1.5229,-0.7384,0.5359,1.2081,-2.1449,-0.1320,0.4427,1.4737,-1.7779,-0.6729,0.5192,0.2262,1.9731,-0.4317,-0.5591,-0.3689,-0.2999
1.1849,-0.2924,-0.7449,1.0614,3.4045,0.3651,-0.7414,-0.0321,-0.8898,0.1116,-1.1272,-0.2118,1.3436,-0.1971,-1.0991,-0.9305,1.1523,-0.3267,-0.2708,0.6419
-0.8630,-1.3454,-0.1772,0.1304,-1.6900,-2.5330,-0.8146,-2.0652,-0.8483,0.6458,-1.4431,-0.1562,0.7481,0.4197,-0.9346,1.9521,-1.6963,0.1906,-1.3324,1.4694
-1.0612,-0.1287,-0.7548,1.4868,-1.0755,0.5294,-0.2184,1.0210,0.7784,0.6690,-0.2079,-1.1788,-1.3106,0.4615,-0.8340,-0.4342,-0.7597,0.1610,-2.2748,0.8596
1.0935,1.5572,0.3788,-0.5915,0.4394,0.2424,0.3331,0.2605,-2.4381,-2.2269,-0.6979,0.1696,0.6237,-0.9254,-1.1118,1.1145,0.5834,-0.1038,-0.2463,-1.4692
1.3703,1.7527,1.0803,-1.9329,0.5538,0.0196,1.6385,-0.7812,0.5376,1.6467,0.7437,0.1362,-0.3293,0.1402,-2.0171,0.1063,0.1865,0.1944,-0.9544,0.3192
0.2114,0.4929,1.4024,0.4841,1.5777,0.6409,1.0196,-1.2544,0.4346,1.6775,1.0797,0.9723,-0.7517,-1.4236,-0.7994,0.1608,0.1619,-1.1869,-0.3674,0.0193
-0.7333,-0.8028,0.0631,-0.1187,0.4272,0.4016,0.3987,0.1301,-1.4353,-0.0256,1.3241,1.4510,1.1501,1.5183,0.5046,-0.8576,-0.6409,-1.4081,1.5877,-0.6726
-0.3796,0.8190,0.5808,-0.3292,0.8340,0.2469,0.5636,-0.0768,-0.1654,-0.9361,-1.3431,-0.2630,0.0665,-0.2286,1.0383,0.7657,0.7723,0.3210,2.0162,0.3602
-1.5820,1.1302,-1.0140,0.6227,-0.3808,-0.1908,-0.2591,-0.5270,0.1308,0.2921,-0.1536,-1.5040,0.9069,0.9596,0.4457,-0.7134,2.2421,-0.0707,1.6232,-2.0568
-0.3771,0.2618,0.0348,-0.6805,0.4451,0.7245,1.1992,-0.1880,0.3183,-1.7780,0.4665,0.3734,0.2468,-0.8533,-0.5945,1.4454,0.6345,-0.3112,-0.6293,0.8688
0.8183,0.2406,0.8363,0.6804,0.3874,1.4913,-0.6913,-0.0622,-0.0502,-1.3729,1.2839,0.8141,-0.5177,0.9272,1.0405,-0.2636,-1.7411,-0.4950,-1.0067,0.3266
0.0748,-0.5406,-1.1671,-0.1324,0.2302,0.6578,1.5938,-1.8394,-0.2074,-1.2350,0.2030,-0.6158,0.8358,0.5240,-1.2105,-0.7999,-0.8565,-0.0555,-0.1112,-0.5402
0.4434,1.0520,-0.8813,0.0021,2.0256,0.2058,0.1874,-0.7158,1.8890,-0.2528,-0.7413,0.1694,-0.3805,-1.2158,-0.4540,0.7949,0.4107,-1.3872,0.1593,-0.6219
-0.4491,-1.7026,-0.6001,0.3815,-0.4043,-1.4446,-0.6606,-0.8467,-0.0813,1.5338,0.8520,-0.6230,0.8319,-2.4624,-0.2341,-1.8416,-0.6063,-0.1710,-0.0067,1.9051
0.0622,0.3104,-0.0811,-1.1509,-0.3556,-0.5060,0.6847,0.3907,1.4066,-1.5042,-1.6132,1.0691,0.3563,-0.0410,-0.2928,1.1616,-0.4890,-0.6686,-0.1220,1.4804
1.1570,0.6334,-0.8170,0.5893,0.0012,-0.4669,0.2408,0.8375,-0.2903,-0.1999,0.0959,-1.6843,0.3879,-0.9590,0.6692,0.5435,-1.1405,0.9228,0.2105,-1.5589
-0.9340,0.0193,0.5171,0.7942,-0.6928,0.4119,0.5843,0.2772,2.1572,-2.0186,-1.4603,0.3761,0.8068,-0.5885,0.0255,-0.5124,-0.5742,-0.6265,1.1132,1.6368
0.1284,0.2452,0.7637,1.0913,0.5661,2.0710,-0.9458,-1.3736,2.1527,-0.1271,-0.6434,-0.2897,-1.3222,-0.3509,0.5939,1.3755,-0.1205,0.2986,0.0296,0.5436
-1.4707,-0.4016,-2.3884,0.3988,-1.1911,-0.1931,-1.1725,-0.3980,-0.3264,-0.8160,0.1196,1.3095,1.0583,-1.7974,-0.2832,-0.3064,0.0747,0.6011,0.4312,0.0097
0.5222,-0.5736,-1.4191,1.7810,-0.6432,1.6873,-0.0873,1.1802,0.5227,-1.3539,1.8864,-0.0842,1.7820,0.5010,1.0268,0.4450,0.1211,0.1405,-1.6559,0.7422
-0.7137,0.6822,1.4759,-0.7890,-1.0852,0.3024,0.4893,-0.0116,0.0375,-0.3301,-0.5038,1.1373,2.1034,2.1716,-0.2621,-0.7213,-1.2292,0.8111,0.4296,-0.4268
0.0216,0.3367,-1.3531,-0.7468,0.1394,1.2637,0.3782,-1.1336,1.5110,-0.7769,0.1068,-0.7605,0.2240,-0.6894,0.4142,0.8984,-0.0966,-2.0376,-0.5807,0.4642
-0.1982,-0.3801,-1.0854,0.5242,-2.0988,-0.9311,0.2436,-0.5125,0.6008,0.8255,0.7827,0.4206,0.2176,-1.1119,1.4372,-0.9242,-0.7916,-1.1223,-0.0629,0.4109
0.3531,0.1907,-2.6075,-0.8762,0.8335,0.4985,0.1151,-0.0171,0.5296,-2.8361,-0.2502,0.2053,-0.5647,0.7621,1.1293,0.0119,0.2884,0.4611,-0.6934,0.0576
-0.9208,0.7606,0.1606,-1.8512,1.2426,0.1656,-0.7411,-0.4812,-0.8356,1.1355,-0.4205,0.2500,-0.8136,1.4966,0.6690,1.3328,0.9801,0.6237,-0.5230,1.8934
2.3958,0.7403,-0.2909,0.6411,-1.3610,0.3682,0.8315,-1.4185,-0.3413,-0.8348,0.4693,-0.1848,-0.6327,3.2534,1.2488,-1.7837,0.1481,0.4752,0.5506,0.8697
-1.4059,0.4640,-1.3880,-0.7448,-0.3849,1.0456,-0.6809,0.2433,-0.9631,0.0056,-0.9337,0.1271,0.6155,0.5112,-0.1129,-0.3173,-0.3907,-0.3770,0.2407,0.4632
-0.3545,0.5368,1.0657,-0.6665,-1.3654,0.9993,-1.3452,-0.5589,-1.0483,-0.4108,-0.3153,0.9645,0.1997,0.1215,0.5962,-0.8136,0.3299,0.2283,-1.4733,0.5673
0.3266,1.0147,-1.1649,0.8197,0.0203,0.5350,0.3901,0.1983,0.4130,-1.2125,0.7875,-2.2707,-0.6565,-0.2113,2.7186,0.1221,-1.2586,-0.9352,0.9795,0.6371
3.0324,-0.9340,0.7232,-1.0611,-0.9608,0.2191,-1.1660,1.1501,1.8841,1.5822,-0.5408,-0.3101,0.9421,0.2232,-0.5265,-0.3324,-0.3317,-1.3292,-0.4518,-1.5768
0.9970,-0.1559,-0.2268,0.5661,1.3180,0.2664,0.0996,-0.7672,2.0142,-0.5107,-1.3971,-1.3102,-0.7876,-0.4101,-0.3874,1.2576,-0.5792,1.3259,-1.2086,-2.0284
0.3862,-2.1948,-0.3175,-2.4569,-0.4456,-1.2725,0.4262,0.3259,0.4446,1.3889,-0.2968,0.3754,-0.0998,-0.0864,0.5979,-0.8553,-0.1404,0.3877,-0.2046,-0.9505
0.5946,-1.5668,0.0626,0.4077,0.6950,-0.0483,-1.0461,0.9026,1.2878,2.1000,1.9730,0.8952,-0.6851,0.3522,0.6040,-1.5579,0.2317,-0.2431,0.0521,0.3032
-0.4569,0.1548,-0.1026,0.5698,-0.9733,0.7238,1.7904,2.1118,-1.1859,1.2263,0.1808,-0.7861,-0.1196,0.4283,0.1494,1.1163,-0.2231,-0.5153,-1.1255,-0.1272
-2.1207,-0.7362,0.4062,0.0278,-1.9772,-0.3896,-0.8489,0.0028,0.6104,1.8373,-0.8084,1.9169,-1.0046,0.8493,-0.7134,0.1427,-0.3267,1.3395,1.3308,0.0651
-0.1120,-0.6202,0.1963,1.1647,-0.0292,0.8265,-0.6438,-0.1967,0.7281,0.2988,-1.7825,1.1290,0.9784,-1.2558,-0.2780,1.4846,-0.1682,-0.0975,-0.1232,-1.4078
0.0045,-1.2051,1.6629,0.6342,-0.2512,0.4917,-1.2086,-0.7766,-0.5795,-0.2688,-0.3401,-0.3344,-1.0047,0.5059,1.5484,-1.7999,-1.0476,-1.6034,-1.5003,0.0282
0.7054,1.0022,-0.1620,-0.1351,0.5769,0.0568,1.6235,-1.4799,0.8431,0.8263,-1.5171,-0.4500,0.4496,-2.0454,0.9221,-0.0242,-0.5609,0.7422,-0.8302,-0.7314
-0.8636,-1.2264,0.0629,0.4554,-0.0017,0.3032,-0.4699,-0.4662,0.3543,1.0905,0.6584,0.9399,-1.0110,2.2969,0.9889,1.8855,1.0719,-0.5645,-1.1354,0.2377
-0.0364,-0.8924,-2.2294,-0.5864,1.6268,-1.3641,0.0702,0.6276,-1.1973,-0.3636,0.5680,1.2861,0.8208,-1.1431,0.2055,-1.0178,-0.0659,-0.5858,-1.5169,1.9696
0.2377,-1.2057,-0.2898,-0.6910,-1.0271,0.4324,-1.2705,-0.8483,0.3379,-0.9205,-0.2287,-0.7386,-0.5983,-0.5491,-0.0351,-2.1284,0.6255,0.1157,1.4186,0.5682
-0.8978,0.5071,1.7608,-0.0364,-0.6567,0.0997,-0.2878,-0.4978,0.9800,-1.6122,-0.7695,0.2978,0.5925,0.1338,1.3735,-1.1130,-0.2617,-0.8385,-1.2613,0.1622
-0.8019,-0.7146,0.1980,0.0861,-0.5152,-0.3352,-1.4920,-0.8074,-0.7436,0.5471,0.1693,-0.0393,0.3569,-0.5925,-0.0614,1.0156,-0.8444,0.6334,-2.1832,-1.6326
0.5095,-1.1469,-0.1094,-0.0120,0.8620,0.4211,-0.6345,-0.1605,0.4675,-0.9250,0.2813,-0.7643,-0.9447,1.7048,1.4440,1.2654,-0.1108,-0.5184,0.6717,0.2261
2.0804,0.9314,-0.3279,0.7016,0.9631,-0.1281,-1.4229,0.8734,1.1795,-0.9756,-1.4050,1.0727,-1.5472,0.5279,-1.6370,0.7269,0.8814,0.2674,0.9480,-0.6439
-0.7867,1.3271,-0.9314,0.3231,0.9757,0.0031,0.8840,0.4225,0.1042,0.2196,-1.3442,0.9845,-0.4638,-0.0201,2.8252,-0.0677,-1.1073,-0.1672,-0.0771,0.0722
0.6754,0.8971,1.0056,0.3091,-1.1460,-0.5347,0.8629,0.2813,-1.2623,0.6612,0.3124,-0.6635,0.2531,-0.6347,0.2298,0.0370,0.1981,-0.2699,1.3637,-1.4971
-0.1401,0.7469,1.5249,-0.7327,-0.5977,0.8325,-1.4768,-0.0913,2.4614,1.6140,-0.5241,-0.0773,0.8373,-0.1152,-0.1071,0.3365,-1.1650,0.7694,0.2147,-0.3253
-2.2676,0.6139,0.0476,-1.5890,0.7027,0.5099,-0.5143,-0.8362,1.2915,0.3541,-0.2252,1.4928,-1.9513,-0.8989,-2.0179,-1.6351,-1.6759,0.1876,-2.5147,-0.3023
0.3669,-1.8189,-0.5825,-0.4062,-1.1560,-0.7969,-0.6991,-0.7453,0.7825,2.0955,0.9941,1.1519,-0.2202,0.0676,0.3121,-0.5588,0.3260,-0.1725,-1.6077,-1.5440
-0.6806,1.8473,0.3495,-1.2131,-0.7440,0.0283,-2.0587,0.2846,2.1669,0.5411,-1.1756,-0.8879,0.4339,-0.3645,2.5139,0.2200,0.2992,0.0995,1.3704,0.5117
0.5364,-0.5730,-0.0011,-0.3982,0.3408,2.3944,-0.2316,-0.0122,0.5714,1.5880,0.1449,-0.8890,1.8424,0.1834,-1.0387,-0.1968,-0.8398,0.3125,1.7164,0.6372
-2.2556,-0.4054,-0.2236,0.4742,0.2882,-0.4071,-1.0083,0.9640,-1.4095,1.6628,0.0777,1.2255,0.2651,-1.2484,2.2459,0.1801,0.4930,0.7910,-0.5739,0.7904
-1.2122,-0.8548,-0.3380,-0.0319,-0.3661,-0.0879,1.2224,-0.9028,0.5687,-0.0698,1.1094,-0.2555,-0.3320,1.2830,-0.9681,2.1457,0.2155,0.5853,-0.8389,2.3665
-1.9511,-0.8640,0.5325,1.0866,-0.8474,-0.7709,0.5884,-1.6274,1.1830,0.3750,0.1486,-0.7237,0.9844,0.0494,-1.2645,-0.4047,-0.9428,-0.4499,1.0410,-1.4521
-2.0686,1.0003,-1.1081,-0.8016,-1.3471,1.2238,0.4289,-0.2585,0.0976,0.1907,0.3864,0.5491,-0.5075,-0.6908,0.2171,1.0932,2.1686,-1.0655,-1.1776,-0.6075
-0.5868,0.6983,-1.6511,-1.0789,0.7578,0.8102,0.1561,-1.0697,0.5282,0.5759,-0.1299,-1.1626,-1.1962,0.4024,-0.0025,-2.3131,-0.0314,-0.2171,-1.6391,0.0362
1.0470,-0.0642,0.2889,-0.7216,0.5779,-0.0172,-0.7215,1.4181,0.4240,-2.3763,0.7767,-0.5883,0.5230,-0.8585,-0.9238,0.8406,0.4546,0.2030,-0.8088,0.7959
-0.6789,0.2717,-0.2679,0.8234,0.2974,-0.0532,-1.1819,-0.2800,-1.2054,1.2095,0.3530,-0.6053,2.1059,0.7527,0.0158,-0.9450,1.0291,-0.3885,1.9271,-0.5053
-0.6443,-0.1281,0.5475,0.0893,-0.2596,0.2861,-0.4021,0.2174,-0.0871,-0.2409,1.2174,-0.6322,-1.6688,-1.2683,-1.0319,-0.8515,-0.6241,0.5925,0.8834,0.2883
0.3855,-0.7718,-0.5616,-0.9825,-0.9616,-0.2505,-0.9645,-1.5079,0.3652,-0.4095,-1.9016,-0.6270,-0.6491,0.1447,-0.6802,-1.4068,0.6615,-0.3044,-0.2355,0.2822
0.6853,-1.0210,0.0567,-0.6648,-0.0861,-1.1310,1.8879,0.7734,-0.0148,0.6763,1.4930,1.5452,-0.1603,1.1162,-0.8115,-2.5432,1.4672,0.6747,0.3649,-0.1019
-0.4630,-0.2355,-1.3843,-0.1680,1.5665,0.3665,0.5127,-0.2836,0.3073,0.6992,-0.2480,0.8528,-0.1825,-0.7783,0.0827,-0.2816,-1.9263,-1.0917,0.0480,-1.7736
0.4999,2.0693,0.6432,-1.9043,1.0767,0.2832,0.1440,-0.8857,0.0130,-0.2617,-0.9582,1.2186,-1.1943,0.0854,0.6634,0.3522,-1.9383,1.4001,1.4953,-0.7175
1.1130,-0.9297,-1.4557,-0.2438,-0.1482,-0.1517,1.1367,0.6915,-0.1740,0.3517,0.6621,0.6120,-1.9036,0.4008,-0.8756,1.0549,-0.1536,-0.0601,-0.9410,-0.5712
1.1603,-0.4306,0.1635,-0.0283,0.7102,1.4994,0.1311,-0.5539,-0.5139,-0.6196,0.3058,0.1803,0.3977,1.3283,0.3890,0.1511,1.4115,0.2732,0.3382,0.5960
0.1710,-1.2035,0.9854,2.0666,1.2454,1.3993,0.7523,-0.2772,0.1539,1.9588,-0.1378,-0.5720,-0.8912,-1.0102,0.3028,-0.4465,-0.7668,0.3626,2.0180,-0.9500
1.0693,-0.3517,0.4945,-0.3746,0.5273,0.3543,-0.4061,-0.0574,1.6090,-0.5873,-1.0274,0.5902,-1.7661,2.1637,0.1298,0.0881,0.3852,-2.3579,0.2568,-0.2442
-0.0775,1.3076,-0.5316,-0.7698,0.2574,0.7372,0.4081,-0.3549,-1.8054,-0.6378,-0.0084,1.1438,0.3852,-1.8715,0.3690,-0.6699,-0.0933,-0.3036,-0.3252,-0.0742
1.8786,-0.9435,-1.9045,-0.1101,1.8270,0.9251,-1.3380,1.3622,-0.4933,0.1494,0.1446,1.7470,-0.4022,1.8624,0.7283,-0.8468,0.5116,-0.2186,0.4162,0.4104
0.6678,0.2986,0.0339,-0.1749,0.9447,-0.0678,-1.1686,-1.1578,1.8811,0.5171,1.6085,-0.0909,0.5255,1.0217,1.3891,-0.3866,-0.6902,-0.1277,0.0341,-0.2454
1.1201,-0.9877,0.3855,0.6916,-0.8340,0.0426,0.3382,-1.9874,0.4242,0.7184,1.7459,1.5143,0.0860,-1.1590,-0.2211,-0.1756,1.0558,-0.8718,1.9682,1.0068
-0.2905,-0.1013,-1.7260,2.0856,0.3649,-0.4016,-1.9430,1.2728,-1.1120,-0.4328,0.0296,1.4848,0.6228,-1.1391,0.2416,-0.7560,0.0447,0.3721,2.0615,0.9813
-1.2271,-1.5508,-0.4779,-0.6843,-1.1620,-1.2352,2.0457,0.6003,-1.4546,-0.3690,0.7068,0.7488,-0.6667,0.7568,2.7257,1.2796,-0.8818,0.1121,0.3814,1.3251
-0.6231,-1.7837,-0.5060,0.9355,-0.4883,0.2907,1.2567,0.1820,1.1172,1.3419,-0.6255,0.7853,-0.0740,0.2311,-0.1646,-0.6038,1.3057,1.1489,-0.4972,0.4428
0.4551,-0.0277,0.5420,2.7212,0.9144,-0.6270,0.3663,0.0188,-0.9875,-4.5941,-1.1084,-0.9208,0.9695,1.0347,-0.7289,0.1812,0.5246,-0.6068,-0.1289,-0.4626
-0.2568,1.4456,-0.7985,2.1000,2.1388,-0.3943,-0.3003,0.7124,0.4234,-0.4147,-1.1003,-1.0680,0.3536,0.4551,-1.0542,-0.3777,-2.0136,-0.6530,1.5205,-1.3660
-0.5748,-0.1171,-0.3941,-0.1595,0.3053,-0.2115,0.5143,-0.6403,0.4942,0.4726,0.3958,1.1155,0.0740,-1.1885,0.3107,1.3330,1.3134,1.1060,1.5116,-1.3073
0.4140,-0.5074,-2.0177,-1.0961,0.9040,-0.1141,-0.4944,-0.3228,1.2103,-0.8705,-0.8320,-2.0295,0.8954,-0.0826,-0.9742,0.5976,-0.1315,0.5621,-0.6362,0.9807
2.9080,0.5843,-0.1774,-1.0353,-0.7899,-0.2424,0.7453,-0.1256,0.6894,-3.4823,-1.0368,0.9499,-2.4704,-0.8436,-0.3423,-0.9085,0.3975,0.0445,1.4752,-0.3810
1.5459,0.4453,0.4600,0.4912,-0.1295,0.2081,1.1346,0.1319,2.4807,-0.2609,-1.0317,0.3688,-1.3266,1.2972,-2.1960,-0.3301,-0.9484,-1.8061,-2.1239,0.2742
0.0016,-0.5668,0.2013,-0.6401,0.2080,-0.1152,0.2705,-1.3096,0.7029,-0.1104,-0.2371,0.5343,0.1264,-0.6722,-1.0870,1.8798,1.2109,0.5393,1.0281,0.6657
1.3519,0.1987,1.3218,0.6545,1.5412,-0.7093,-1.7169,-0.7067,0.9611,-2.1408,-1.9593,1.0575,0.9605,-0.8760,0.5282,0.4227,0.3106,1.8788,0.4579,-0.6586
-2.0579,-0.0002,-1.0379,1.3075,-0.0743,0.0883,1.2163,0.1617,0.0358,1.4665,-1.0301,1.3107,0.7080,1.0961,-0.4309,1.1728,0.2148,0.7526,-0.6634,0.6268
-0.2697,0.3088,-0.1309,0.3195,-0.3475,0.1663,0.3539,0.4630,1.6396,-1.7949,0.3273,-0.1892,0.2531,-1.2898,-0.7563,0.8537,-0.3115,1.1218,-1.3726,0.0743
0.6372,0.2401,-0.4374,0.0936,-1.7220,-0.8802,1.7664,-0.1018,-1.8413,-0.1311,1.3239,-0.0735,2.1705,-0.7043,0.0529,-0.0648,0.2878,-0.4540,0.8498,0.2590
1.4676,0.1285,-0.3980,1.1054,-0.5074,0.7556,-0.1809,0.9104,-0.7308,0.2889,0.0795,1.2108,-0.2987,1.4761,-0.3074,-1.3763,-0.4444,1.5345,-0.0799,0.5057
-0.2602,-0.0358,-1.5478,0.5912,0.7181,-0.0636,-0.6345,-1.5388,-0.0910,-0.0320,-0.8005,1.3448,-0.3364,-0.9842,-0.4153,-0.2652,0.3408,-1.0382,0.4058,-0.3336
-1.1295,0.4703,0.6811,-1.3811,-1.3766,0.7761,-0.2858,0.5514,0.7300,-1.1025,-0.6713,-0.7851,0.6948,1.5801,0.4798,-0.0784,0.1341,0.1415,1.0881,-0.9696
0.4946,0.5050,0.9810,-0.7627,-1.1289,1.1490,0.7319,1.3339,0.2892,0.9735,0.7249,0.9667,0.8193,-0.8481,0.4558,-1.1929,-0.2989,0.8496,-1.3600,-0.9677
-0.0489,-0.3033,-0.7792,-1.6718,0.7659,-0.6771,1.3200,-0.6570,-0.1730,0.5339,1.1563,-1.2347,0.0024,-0.0594,0.0717,-0.0284,-0.5033,0.9122,-2.1487,-0.2591
-0.0568,-1.4615,-1.7572,0.9963,1.3454,-0.3622,0.1082,0.7192,0.9331,2.4938,-2.4926,0.2299,-1.5528,0.2922,0.4429,-0.9717,1.3173,-0.8334,0.9931,-0.2662
0.9345,0.8390,-0.6139,1.2762,-0.1554,-1.0253,-0.2266,1.5507,0.7747,-0.1504,-0.6340,0.9620,0.0583,-0.6015,1.9089,0.5333,0.0825,2.1041,-0.1397,0.5575
-0.6692,1.5264,-1.4324,0.2878,-0.1956,-0.5803,0.0184,0.4858,-0.1087,-0.4618,0.8842,0.1512,0.7777,-0.6883,0.0853,0.1442,0.2473,0.1781,1.2445,0.7522
-0.7222,-0.9910,0.7107,-0.1192,-0.3228,-0.5054,0.7538,-0.0040,-0.3362,-0.1972,0.2466,-0.0172,-0.5790,1.0497,-0.9171,-0.8807,1.6235,0.3740,0.2696,1.5478
1.6080,-1.6101,-0.2588,-0.2633,0.2660,-0.2506,-0.4678,-0.1009,0.5341,-0.2033,2.0958,-0.0709,-0.4083,0.3550,-1.3847,0.1697,0.8899,0.5212,0.4900,0.0163
1.0325,0.8980,0.5382,0.9356,0.4490,-1.5889,-0.4855,0.1391,0.6092,-0.2217,1.2702,0.6579,-0.5665,0.6741,-1.4576,-0.2185,0.3064,-0.0863,1.2697,-0.2767
-0.6175,1.0317,0.0791,-1.0547,0.6394,-0.7990,1.1150,-0.9168,0.7045,0.3130,-0.5395,0.6633,-0.9344,0.6579,0.1515,1.7698,0.2716,-1.4480,1.6443,1.2145
-1.8433,-1.1125,-0.2884,0.9458,0.8410,-0.5765,0.1410,0.4529,-0.1707,-0.0920,-0.6543,0.5778,-0.6435,2.6577,-0.0098,0.4704,0.0425,0.7942,0.2281,0.4171
0.0603,1.8501,0.1641,-0.4694,0.6800,-1.3387,0.6523,-0.4423,-1.4480,0.8920,-1.6985,-0.4782,-0.3176,1.1224,1.4363,-0.8618,1.7421,-0.7744,0.5192,0.9564
1.7991,1.8091,-1.9686,3.2878,0.1749,1.1979,0.9005,0.3540,-0.4721,-1.2502,0.3145,-0.7855,-0.2329,-0.6218,-1.2035,1.1846,-1.4655,-0.3601,0.1550,0.2480
0.8116,0.7423,0.3474,0.1982,0.4943,0.7150,1.2335,-1.2774,0.0866,-0.1103,-0.0028,-0.3856,-0.8525,0.0249,2.0218,0.4707,0.1783,0.4374,-0.4251,0.0948
