1.4158,0.9636,-0.7160,0.3349,0.4556,0.2087,1.2959,1.7607,-1.0757,1.2263,-1.7333,0.2073,-0.3760,-0.5864,0.7498,-0.1306,0.7947,-0.0300,-0.1574,0.8176,-0.2370,1.0955,0.4608,-1.0328,-0.0283,-0.8101,-1.5973,-0.8687,-0.2998,-0.1545,-0.2648,0.3390,2.3506,2.1075,-0.5264,-0.8485,0.1787,-0.1848,-0.7086,-0.0242,1.4059,-0.3241,0.9122,-1.7732,0.4199,0.0451,1.7411,-1.2219,-0.3792,0.7786,-2.3712,0.5140,-0.8219,-0.0325,-0.6101,0.4484,-0.1297,0.7097,-0.1244,-0.9120,0.8176,-1.0219,1.2118,-1.5367
2.3506,2.1075,-0.5264,-0.8485,0.1787,-0.1848,-0.7086,-0.0242,1.4059,-0.3241,0.9122,-1.7732,0.4199,0.0451,1.7411,-1.2219,-0.3792,0.7786,-2.3712,0.5140,-0.8219,-0.0325,-0.6101,0.4484,-0.1297,0.7097,-0.1244,-0.9120,0.8176,-1.0219,1.2118,-1.5367,0.5130,0.2896,-0.4289,-0.4241,0.2916,0.0242,0.8261,0.2551,0.3798,-0.7245,-2.1218,0.4397,0.7977,0.2472,-0.1593,-1.3503,-0.3184,-0.6924,1.5459,-0.8132,1.5203,-0.8248,0.5550,-0.3547,2.1120,0.3566,0.9380,0.1795,-1.2384,0.4925,-0.4534,0.1958
0.5130,0.2896,-0.4289,-0.4241,0.2916,0.0242,0.8261,0.2551,0.3798,-0.7245,-2.1218,0.4397,0.7977,0.2472,-0.1593,-1.3503,-0.3184,-0.6924,1.5459,-0.8132,1.5203,-0.8248,0.5550,-0.3547,2.1120,0.3566,0.9380,0.1795,-1.2384,0.4925,-0.4534,0.1958,1.9227,-0.3849,0.7541,1.2833,-0.7857,0.2109,-1.3647,-0.2536,0.2608,0.6183,1.0961,-1.1881,-0.2566,0.3846,-0.0660,0.3066,-1.2675,-0.1855,0.6436,-1.1028,0.5763,0.6525,0.0908,-0.6867,-1.3578,0.0812,0.2272,1.6945,-0.3361,-0.8653,-0.2558,0.2529
1.9227,-0.3849,0.7541,1.2833,-0.7857,0.2109,-1.3647,-0.2536,0.2608,0.6183,1.0961,-1.1881,-0.2566,0.3846,-0.0660,0.3066,-1.2675,-0.1855,0.6436,-1.1028,0.5763,0.6525,0.0908,-0.6867,-1.3578,0.0812,0.2272,1.6945,-0.3361,-0.8653,-0.2558,0.2529,-0.5164,1.1422,1.4279,0.9428,0.7090,0.7249,0.4447,-1.1676,-1.5396,-1.8259,0.6322,-0.5074,0.0588,0.8178,0.3793,0.8869,-1.8317,0.8128,-1.1872,-0.8231,-0.2194,-2.5085,-0.3569,0.5640,0.0965,-1.0518,0.1051,-1.1147,0.5883,-0.5929,-2.9172,-0.9587
-0.5164,1.1422,1.4279,0.9428,0.7090,0.7249,0.4447,-1.1676,-1.5396,-1.8259,0.6322,-0.5074,0.0588,0.8178,0.3793,0.8869,-1.8317,0.8128,-1.1872,-0.8231,-0.2194,-2.5085,-0.3569,0.5640,0.0965,-1.0518,0.1051,-1.1147,0.5883,-0.5929,-2.9172,-0.9587,-0.1465,0.3445,0.6016,0.5943,0.0546,-0.8726,0.2801,-0.0239,0.6149,0.2790,0.0931,-0.8486,-0.7815,2.3298,1.0347,-1.2841,2.2517,0.1592,0.3898,-2.0144,1.3607,0.6391,0.0093,1.1265,-0.9220,0.4932,-0.3451,-0.6730,0.7889,-1.7735,-2.0837,1.0943
-0.1465,0.3445,0.6016,0.5943,0.0546,-0.8726,0.2801,-0.0239,0.6149,0.2790,0.0931,-0.8486,-0.7815,2.3298,1.0347,-1.2841,2.2517,0.1592,0.3898,-2.0144,1.3607,0.6391,0.0093,1.1265,-0.9220,0.4932,-0.3451,-0.6730,0.7889,-1.7735,-2.0837,1.0943,0.5490,-1.5143,-0.2526,-0.7322,0.1384,0.6478,0.6379,1.1004,-0.3084,0.1623,-1.4417,0.5860,-0.7162,-0.0365,-0.4366,1.7414,1.4584,-0.5270,1.5998,-0.1765,-0.0352,-0.3472,0.4226,-0.0235,2.0508,0.3853,-0.9877,-1.0387,0.3804,0.4525,-0.9795,0.9950
0.5490,-1.5143,-0.2526,-0.7322,0.1384,0.6478,0.6379,1.1004,-0.3084,0.1623,-1.4417,0.5860,-0.7162,-0.0365,-0.4366,1.7414,1.4584,-0.5270,1.5998,-0.1765,-0.0352,-0.3472,0.4226,-0.0235,2.0508,0.3853,-0.9877,-1.0387,0.3804,0.4525,-0.9795,0.9950,0.6855,0.0981,1.8275,1.4524,-0.9184,-0.8883,0.7585,-0.9945,0.3265,0.1991,-1.6928,0.7782,0.9701,-0.9521,-2.1669,0.0790,-0.4227,0.4480,-0.2042,-0.9204,-0.2024,1.4530,2.1011,1.1794,-0.2188,0.3749,-0.1178,-0.2958,0.1331,-0.4410,-0.0612,-0.5676
0.6855,0.0981,1.8275,1.4524,-0.9184,-0.8883,0.7585,-0.9945,0.3265,0.1991,-1.6928,0.7782,0.9701,-0.9521,-2.1669,0.0790,-0.4227,0.4480,-0.2042,-0.9204,-0.2024,1.4530,2.1011,1.1794,-0.2188,0.3749,-0.1178,-0.2958,0.1331,-0.4410,-0.0612,-0.5676,-0.3930,0.2800,0.0626,1.3721,-1.2902,-1.3597,-1.1491,-1.7147,-0.1570,-0.9259,1.7526,-1.4960,0.6981,-0.0405,1.0740,0.4516,-0.0539,0.7733,-1.2856,-1.6380,-0.0151,-0.0738,-0.8095,0.2207,-0.4495,-1.3855,-0.1557,1.5315,-0.5106,0.1963,-1.6577,0.8033
-0.3930,0.2800,0.0626,1.3721,-1.2902,-1.3597,-1.1491,-1.7147,-0.1570,-0.9259,1.7526,-1.4960,0.6981,-0.0405,1.0740,0.4516,-0.0539,0.7733,-1.2856,-1.6380,-0.0151,-0.0738,-0.8095,0.2207,-0.4495,-1.3855,-0.1557,1.5315,-0.5106,0.1963,-1.6577,0.8033,-0.8624,0.5236,1.3704,0.8327,0.2210,0.4266,-0.9030,1.1902,0.6472,-1.1571,0.5064,0.0925,0.0538,-0.3905,-1.0492,1.0295,1.1496,1.2990,-0.1372,-1.9053,1.0825,0.8264,-1.2477,-0.0748,0.5820,-0.7986,-0.2380,0.0588,-1.7995,0.9964,-0.2097,1.8819
-0.8624,0.5236,1.3704,0.8327,0.2210,0.4266,-0.9030,1.1902,0.6472,-1.1571,0.5064,0.0925,0.0538,-0.3905,-1.0492,1.0295,1.1496,1.2990,-0.1372,-1.9053,1.0825,0.8264,-1.2477,-0.0748,0.5820,-0.7986,-0.2380,0.0588,-1.7995,0.9964,-0.2097,1.8819,0.2942,-0.5425,1.1478,-0.3846,-0.6505,0.9011,-1.1928,1.3378,-0.2752,-2.6443,0.4890,-0.7650,-0.5778,-0.0228,-0.2890,-0.3057,1.3956,0.4898,0.0557,-2.2152,1.6998,0.4691,1.0142,-2.1952,-0.8199,1.8538,-0.0416,-0.4887,-0.1075,1.0298,-0.6841,-0.8892
0.2942,-0.5425,1.1478,-0.3846,-0.6505,0.9011,-1.1928,1.3378,-0.2752,-2.6443,0.4890,-0.7650,-0.5778,-0.0228,-0.2890,-0.3057,1.3956,0.4898,0.0557,-2.2152,1.6998,0.4691,1.0142,-2.1952,-0.8199,1.8538,-0.0416,-0.4887,-0.1075,1.0298,-0.6841,-0.8892,-2.1826,-0.1164,-2.1471,1.0077,-0.0501,0.1100,0.0593,-0.7602,-0.8937,-1.4454,-0.4673,0.0801,-0.2641,-1.6451,0.3463,0.1050,0.4403,-0.2236,1.6358,1.0943,-0.2595,1.0961,1.3983,-0.6457,-0.5895,0.5074,1.7081,-0.0745,-1.3742,0.5922,-1.4738,-0.7713
-2.1826,-0.1164,-2.1471,1.0077,-0.0501,0.1100,0.0593,-0.7602,-0.8937,-1.4454,-0.4673,0.0801,-0.2641,-1.6451,0.3463,0.1050,0.4403,-0.2236,1.6358,1.0943,-0.2595,1.0961,1.3983,-0.6457,-0.5895,0.5074,1.7081,-0.0745,-1.3742,0.5922,-1.4738,-0.7713,1.5092,-0.4737,0.0553,0.1215,0.1318,1.3299,0.3614,0.7267,-0.4558,0.1540,1.4559,-1.2669,-0.6331,0.6999,0.8074,0.9091,-0.9198,-1.3165,-0.6336,-1.5205,0.1008,-0.8546,-1.2324,-0.7546,1.4539,0.7047,-0.8080,0.5792,-1.5426,-0.5870,-0.3807,-0.4378
1.5092,-0.4737,0.0553,0.1215,0.1318,1.3299,0.3614,0.7267,-0.4558,0.1540,1.4559,-1.2669,-0.6331,0.6999,0.8074,0.9091,-0.9198,-1.3165,-0.6336,-1.5205,0.1008,-0.8546,-1.2324,-0.7546,1.4539,0.7047,-0.8080,0.5792,-1.5426,-0.5870,-0.3807,-0.4378,2.3437,-1.1283,1.1575,0.2905,1.4744,0.3774,-1.7530,-1.7331,1.4336,0.4343,0.9394,-0.7153,-0.7244,1.1711,0.0114,-0.2913,0.1493,-1.1134,-0.0766,-1.0283,-0.5600,1.2924,0.3771,-0.8111,-0.9213,2.0112,0.4986,1.2859,0.4411,-1.2679,-1.6436,0.2886
2.3437,-1.1283,1.1575,0.2905,1.4744,0.3774,-1.7530,-1.7331,1.4336,0.4343,0.9394,-0.7153,-0.7244,1.1711,0.0114,-0.2913,0.1493,-1.1134,-0.0766,-1.0283,-0.5600,1.2924,0.3771,-0.8111,-0.9213,2.0112,0.4986,1.2859,0.4411,-1.2679,-1.6436,0.2886,0.1605,-0.7425,0.4949,1.0779,-0.2189,1.4666,-0.6932,1.0685,-0.3434,-1.3502,-0.0523,-0.6359,2.7372,1.0355,0.9971,0.5341,-0.9704,1.4169,1.0688,-0.2041,-0.0047,-0.6470,-0.1195,0.0022,-0.6506,-0.7264,0.9875,-0.7414,0.2003,0.5926,-1.2813,0.6697
0.1605,-0.7425,0.4949,1.0779,-0.2189,1.4666,-0.6932,1.0685,-0.3434,-1.3502,-0.0523,-0.6359,2.7372,1.0355,0.9971,0.5341,-0.9704,1.4169,1.0688,-0.2041,-0.0047,-0.6470,-0.1195,0.0022,-0.6506,-0.7264,0.9875,-0.7414,0.2003,0.5926,-1.2813,0.6697,0.5075,-0.4806,-0.3986,0.6796,0.1848,0.1332,-0.0803,-0.7472,-0.0767,0.6997,0.0752,-1.2997,-0.4764,1.2171,-1.0198,1.1220,-2.1959,-0.6308,-1.8225,-1.2033,-0.5757,0.8574,-1.5616,0.0482,1.2772,-0.6860,-1.0461,-1.5048,-0.2208,-0.6811,0.7990,-0.3073
0.5075,-0.4806,-0.3986,0.6796,0.1848,0.1332,-0.0803,-0.7472,-0.0767,0.6997,0.0752,-1.2997,-0.4764,1.2171,-1.0198,1.1220,-2.1959,-0.6308,-1.8225,-1.2033,-0.5757,0.8574,-1.5616,0.0482,1.2772,-0.6860,-1.0461,-1.5048,-0.2208,-0.6811,0.7990,-0.3073,-1.6695,-0.6928,-3.0626,-2.4466,-1.4003,-0.0691,-0.7838,-0.7186,-0.0668,-1.6306,1.5717,0.7193,-1.1021,0.5595,2.1383,-1.0542,-1.4546,0.2576,0.8968,1.0629,0.1214,-0.3304,-1.7583,-0.5376,-0.3046,-0.0505,1.1206,0.5889,-1.0048,-1.5786,2.3418,-0.1610
-1.6695,-0.6928,-3.0626,-2.4466,-1.4003,-0.0691,-0.7838,-0.7186,-0.0668,-1.6306,1.5717,0.7193,-1.1021,0.5595,2.1383,-1.0542,-1.4546,0.2576,0.8968,1.0629,0.1214,-0.3304,-1.7583,-0.5376,-0.3046,-0.0505,1.1206,0.5889,-1.0048,-1.5786,2.3418,-0.1610,2.1860,0.4885,-0.4779,-0.5080,-0.3113,-1.0200,0.4601,-0.0981,1.1020,0.9001,-1.1705,-0.9720,1.1758,0.5324,0.7035,-0.6833,-0.7788,-0.8508,2.4776,-1.1800,0.4476,1.0274,-0.9317,-0.6088,-1.0880,0.2282,1.0305,0.1210,-0.8823,-1.0280,-0.6917,-0.0815
2.1860,0.4885,-0.4779,-0.5080,-0.3113,-1.0200,0.4601,-0.0981,1.1020,0.9001,-1.1705,-0.9720,1.1758,0.5324,0.7035,-0.6833,-0.7788,-0.8508,2.4776,-1.1800,0.4476,1.0274,-0.9317,-0.6088,-1.0880,0.2282,1.0305,0.1210,-0.8823,-1.0280,-0.6917,-0.0815,-2.9484,-0.6649,-0.6082,0.4433,1.1964,0.2056,1.5855,0.5399,0.1123,-2.1285,0.2860,0.0005,0.3055,-1.9170,0.2525,0.7202,0.3312,0.0744,-0.0222,1.0496,0.1684,-0.5637,-0.3372,0.5357,-1.2916,-0.4739,1.2464,-0.4991,0.1080,0.5190,-0.3481,0.9101
-2.9484,-0.6649,-0.6082,0.4433,1.1964,0.2056,1.5855,0.5399,0.1123,-2.1285,0.2860,0.0005,0.3055,-1.9170,0.2525,0.7202,0.3312,0.0744,-0.0222,1.0496,0.1684,-0.5637,-0.3372,0.5357,-1.2916,-0.4739,1.2464,-0.4991,0.1080,0.5190,-0.3481,0.9101,-0.0788,-1.4270,-0.9339,-1.0368,-0.1630,-0.0987,-0.9539,0.5146,-1.6174,1.0595,-0.6487,1.2741,1.0458,0.5134,0.3676,-0.0917,0.2275,-0.4930,0.3789,-0.8390,-1.3021,1.4530,1.0888,-1.6590,0.4646,0.9287,0.1471,-1.0588,0.4479,0.8770,-1.2169,0.7260
-0.0788,-1.4270,-0.9339,-1.0368,-0.1630,-0.0987,-0.9539,0.5146,-1.6174,1.0595,-0.6487,1.2741,1.0458,0.5134,0.3676,-0.0917,0.2275,-0.4930,0.3789,-0.8390,-1.3021,1.4530,1.0888,-1.6590,0.4646,0.9287,0.1471,-1.0588,0.4479,0.8770,-1.2169,0.7260,0.7912,-0.5261,-1.0295,0.2379,1.9284,0.1294,2.2897,-0.1922,0.1893,1.5930,-0.9270,-1.0642,0.6214,2.0085,-1.1915,0.5774,0.2028,-0.0464,1.1567,0.7602,-0.4467,-1.5911,0.5504,0.4161,0.2845,0.3166,-0.5109,-0.1157,-1.3531,0.1259,-0.7864,0.3424
0.7912,-0.5261,-1.0295,0.2379,1.9284,0.1294,2.2897,-0.1922,0.1893,1.5930,-0.9270,-1.0642,0.6214,2.0085,-1.1915,0.5774,0.2028,-0.0464,1.1567,0.7602,-0.4467,-1.5911,0.5504,0.4161,0.2845,0.3166,-0.5109,-0.1157,-1.3531,0.1259,-0.7864,0.3424,-0.1268,-1.0257,-1.3318,-0.2862,-0.6590,-2.1547,-0.2337,-0.2488,-1.9402,0.4636,-1.0175,1.1480,1.7222,-1.2099,0.2248,0.6224,-1.0540,0.2923,-0.1385,-0.6272,1.0517,-1.3621,1.0836,1.2008,-2.4661,-0.5889,0.5337,0.1973,1.7511,-1.2085,-1.6052,-0.8133
-0.1268,-1.0257,-1.3318,-0.2862,-0.6590,-2.1547,-0.2337,-0.2488,-1.9402,0.4636,-1.0175,1.1480,1.7222,-1.2099,0.2248,0.6224,-1.0540,0.2923,-0.1385,-0.6272,1.0517,-1.3621,1.0836,1.2008,-2.4661,-0.5889,0.5337,0.1973,1.7511,-1.2085,-1.6052,-0.8133,-0.5051,2.0108,0.9161,-1.1548,0.0957,-0.3388,-1.3284,-1.0858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
